ID,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y
TRAIN_0527,0.9692629851454572,-1.7362855680633305,1.2035599131830497,0.9408439586002394,-0.3211210377376203,-1.7171375549788592,0.4800428336058573,-0.1020267906035735,0.5861611814546404,0.3540672997986421,0.0410725371538003,84.45642000000001
TRAIN_0528,0.954620756823652,-1.7018164864832932,1.2020972324332575,0.9585884180269858,-0.3152614300552465,-1.713549146879266,0.4838684497646645,-0.1099965624886751,0.58864925353415,0.3545259428407467,0.0417669790060188,86.14462
TRAIN_0529,0.9630494775811652,-1.6250470295885695,1.200073017376362,0.9447364544344438,-0.3185468549385212,-1.7150891096948635,0.4807738381822101,-0.1049983961003879,0.5855260180790487,0.3587408431469374,0.0414194327523518,85.33932
TRAIN_0530,0.9838686824152354,-1.750326234601782,1.210749593610376,0.9573980610749208,-0.3145846141016053,-1.7138388303235157,0.4777546967516993,-0.1099182804971052,0.5907934416707676,0.3547013905006842,0.0420567261321702,85.791944
TRAIN_0531,0.9619934841638522,-1.610353515667885,1.2175791714217623,0.9276881919449904,-0.3251189173865462,-1.7165293795289445,0.4836726493213572,-0.10286232437586,0.5928079004972193,0.3546586167425498,0.041368341565447,85.296728
TRAIN_0532,0.9970502227883284,-1.589808732184055,1.2192868575312517,0.912365611157008,-0.3271800315388411,-1.719011429890587,0.4846226235993246,-0.1097704409583853,0.5866512925209231,0.353065399957592,0.0433225857536261,86.949048
TRAIN_0533,0.9713974360635124,-1.5879061090515616,1.2196098119651937,0.945108922004449,-0.3153184147112373,-1.7180982626875625,0.4840878250928314,-0.1104940893202701,0.5907767501561132,0.3546437999197937,0.0417030683316302,85.476154
TRAIN_0534,0.9545413607379422,-1.7071831733948428,1.224913748372642,0.9124917344830612,-0.3137630160841422,-1.713833990967779,0.4844531752354373,-0.105192311232127,0.589400462465672,0.3579804800019327,0.042511139018208,88.723084
TRAIN_0535,0.9976968008083948,-1.623040649327276,1.2166162520242405,0.9164170652612988,-0.3191314644576224,-1.7128730732662345,0.483200796620826,-0.1052688818399469,0.5897315065746467,0.3556170869230848,0.0434055861598199,84.84164
TRAIN_0536,0.9721209853010282,-1.7507361299913695,1.221982384448892,0.9065304588097812,-0.3246629808037494,-1.7149557658909969,0.4821667200622596,-0.105184267691715,0.5899013528676086,0.3566993099912401,0.0431510323929686,87.128656
TRAIN_0537,1.0068055474151514,-1.5753198941758768,1.204571873812583,0.946262844554477,-0.3209597159928626,-1.7183999987809149,0.4821977428864719,-0.1068094114553071,0.5857786285930378,0.3535514239293268,0.0432571286275285,84.740588
TRAIN_0538,0.9809716408570436,-1.64753512857565,1.200903904557074,0.9463728033610764,-0.3272108334869191,-1.7110568942243007,0.4806320348615837,-0.1097296504716491,0.5864544808423987,0.3590412633234264,0.0421308511063394,89.161224
TRAIN_0539,1.0021907188761547,-1.6443330907121982,1.2006772845544234,0.9247761336097604,-0.3257867544970622,-1.718345330450046,0.475897132728494,-0.1060313077688638,0.5906740160809336,0.3524446191124931,0.0417965933049203,83.820246
TRAIN_0540,0.9894620359389223,-1.7226670363308545,1.2199319766526258,0.9577409013572248,-0.3197351100768115,-1.7192323688590043,0.4799918645558543,-0.1104275705516228,0.587886859581672,0.3554883792681598,0.0443440579714759,86.00710000000001
TRAIN_0541,1.0142510876698736,-1.6801829776652095,1.21051259211577,0.9281898409448922,-0.3224004113894553,-1.7114335879465554,0.4811750083451558,-0.1074094103265859,0.5930177706591001,0.357791433991141,0.0436375334916146,86.34594799999999
TRAIN_0542,1.016363999723779,-1.5923202206197222,1.2189250493766066,0.909038971801884,-0.3153358036886126,-1.7179961458106634,0.4774663645746781,-0.1037851635231657,0.5905447996224719,0.3592569872768174,0.0427384988330565,86.402216
TRAIN_0543,0.9775283358352448,-1.600722953107479,1.2172420546062783,0.9248931549467072,-0.3144133431632134,-1.7129900310415442,0.4842267511129104,-0.1046975498725153,0.5930685368736728,0.3530758241410111,0.0426778443023992,87.985712
TRAIN_0544,0.9728848233953836,-1.7502946716175058,1.206758921698387,0.952872281546472,-0.3251927218652665,-1.7172339152522302,0.4803421017285534,-0.1060215944963836,0.5906044766055685,0.3569477323824337,0.0442002837257757,86.0878
TRAIN_0545,0.96020058017394,-1.6986311633512932,1.2096921653969526,0.9503012445498162,-0.3216404440723336,-1.712439725731205,0.4829220123368784,-0.1070184811410502,0.592700517472591,0.3525582055691376,0.0433570331850741,86.63647399999999
TRAIN_0546,1.001807462219824,-1.614276359733233,1.2156736071983043,0.921294763750886,-0.3256054879906247,-1.7160207750646297,0.4770419741389066,-0.1034258114126009,0.588194990253147,0.3538890995392089,0.0430486306530621,84.274554
TRAIN_0547,0.9698303030365828,-1.57152058776876,1.2067542552928348,0.9053191861563872,-0.3197699750244268,-1.7125946825560872,0.4762331862769792,-0.1061750983701581,0.5884838554613084,0.3524652296385108,0.0423763417365022,87.95390599999999
TRAIN_0548,0.9491894187085322,-1.7097116487517223,1.227787411476054,0.9282523614079068,-0.3119492955402744,-1.7122418372141526,0.4756256146964988,-0.1028619047232523,0.5910960159098385,0.3546858985352237,0.0434179624763402,89.36643000000001
TRAIN_0549,0.9772609432400822,-1.7394533767214555,1.226778379039562,0.9588350477837676,-0.3106377601334749,-1.7200744276069526,0.4830824628220058,-0.1052912184183773,0.5902063276814175,0.3579058525813872,0.0433821488063533,87.78238
TRAIN_0550,1.0055175424608094,-1.7440456271783935,1.201394201871981,0.930645821097416,-0.3112046365852648,-1.7203993038134362,0.4789552448269597,-0.1103547647352038,0.5903052829225685,0.352644608398674,0.0437189540739472,87.552612
TRAIN_0551,0.9917237409299718,-1.6740838170766452,1.2058464763575036,0.9172185471870048,-0.3221518699116892,-1.7169314572403478,0.480842165217623,-0.1102074577932405,0.5902729858200558,0.3521695830958011,0.0437006152365323,90.25750000000001
TRAIN_0552,1.0025285100389585,-1.7614171857916807,1.2248130220558509,0.909978283977,-0.3250917857752917,-1.7220552980329524,0.478828309017402,-0.1049746010663489,0.5874554405060142,0.3585680784860611,0.0441307117410911,86.33454
TRAIN_0553,0.9987440496953373,-1.626671057375151,1.219020542078881,0.9322530191720202,-0.3173955631177168,-1.7176550317544397,0.484375414598695,-0.1051390011617335,0.5891101696975116,0.3554457320252327,0.0444595882851332,86.082946
TRAIN_0554,0.9778057074263364,-1.5970420224766335,1.212980234598734,0.9313006751515788,-0.3167089003553135,-1.7206017427431903,0.4845452582332821,-0.1141864168831631,0.592502864588352,0.3532915723252475,0.044203103108049,84.547724
TRAIN_0555,0.9892788044160234,-1.654522044920132,1.2228326855115823,0.9187376694266534,-0.3168062569887758,-1.7178520807771718,0.480474450218165,-0.1099644665062037,0.5933469896424373,0.356638201085167,0.0437242419169958,84.72074599999999
TRAIN_0556,0.970288906735746,-1.7529687394797488,1.2105773943349758,0.949936825474794,-0.3151321817524295,-1.7214750615103689,0.4788181566955467,-0.1080748044754587,0.5905324549933738,0.352599302949824,0.0437543935489013,86.344696
TRAIN_0557,0.9768100160706858,-1.614055918794397,1.2173524770721162,0.938615882888553,-0.3189417247740621,-1.7204752321162096,0.4772385775812918,-0.1036798246860391,0.588668345771121,0.3525604853875387,0.0439449382481863,85.32019
TRAIN_0558,0.9547031983220052,-1.659144370860417,1.211285710699059,0.916196689056262,-0.3128792540586584,-1.7200508285035705,0.4755605254330843,-0.1140186117059384,0.5893060442608546,0.3562568098748419,0.0437359124267058,86.86663200000001
TRAIN_0559,0.961749117491352,-1.6907326626146717,1.19993065288187,0.9196438841783234,-0.3143556712356656,-1.7177516832732822,0.4806172405908217,-0.1053015746619646,0.5928233859067845,0.3533561419413979,0.0453480267939404,84.05813
TRAIN_0560,0.9647212149796252,-1.765296747642421,1.2292880579482852,0.929286729973104,-0.3144452319418123,-1.719206885412929,0.482516107403367,-0.1081493449907049,0.5907902539471325,0.3514824334384684,0.0448494409992336,86.90467
TRAIN_0561,0.9519880516567985,-1.6134008758494331,1.203141002396023,0.9350010154375242,-0.3190019709092224,-1.7180715623171858,0.4761370495952039,-0.1042673330670119,0.5898444272475155,0.3518140115344886,0.0429208801367034,87.2681
TRAIN_0562,1.0057615940079454,-1.69428212054048,1.2113236827551566,0.9241510871664822,-0.3243856068539336,-1.7216826642126262,0.4796099025803055,-0.1098106833229582,0.588946485648232,0.354329607724002,0.0452061534554518,88.213086
TRAIN_0563,0.9989472264597804,-1.713747661304111,1.21321781828095,0.9532620898390014,-0.3235675118373931,-1.722734111667645,0.47755950186087,-0.1116305902056646,0.5919478333074125,0.3571201698606376,0.0450838640003312,90.81348799999999
TRAIN_0564,0.9763279918354212,-1.6905146507791171,1.2198004907925457,0.9162531978410738,-0.3203363295808547,-1.7201700023828004,0.4806519036858399,-0.1070691428337264,0.5906041923328348,0.3570670567450485,0.0431848232497682,88.63053599999999
TRAIN_0565,0.9485574424661164,-1.6040480911844173,1.2209166330899035,0.934854851443552,-0.3177430774361847,-1.714298713704491,0.4753117410697349,-0.1052436947413948,0.5890490331074595,0.3528746401552346,0.0430692411978293,86.175684
TRAIN_0566,0.954032532453518,-1.646807730182981,1.2241828725200798,0.9225205370316888,-0.3185245144385061,-1.7230696279571287,0.4809931690514311,-0.1146679473110485,0.5890001796904459,0.353779032525748,0.0455166516686515,86.17514
TRAIN_0567,0.9789111122097616,-1.715871439103153,1.2298877329124105,0.907474796252653,-0.3139117708659892,-1.7195322495951768,0.475656829726926,-0.1107895185535945,0.5926618957021733,0.3551173756306305,0.0448515564138045,87.66477
TRAIN_0568,1.007318735842328,-1.6283736435273084,1.2194568579591991,0.9145068514578306,-0.32343805842721,-1.714648725009488,0.483217978577822,-0.1093327221386574,0.5923426294453474,0.3575368537131843,0.0452147518044931,85.405726
TRAIN_0569,0.951585295403353,-1.7710425132983785,1.2143630906898055,0.9164358000736678,-0.3191022837413853,-1.7235394327949811,0.4752182960844203,-0.1083868498278535,0.5865955253595401,0.3563825481957169,0.0452595560658678,87.83261999999999
TRAIN_0570,0.9955276372804958,-1.7309481136217633,1.2175454160668802,0.9509333707852486,-0.3099485786268489,-1.721342443523926,0.4787094780078936,-0.1114374883012887,0.5898560994576628,0.3544598970301961,0.0434707166968745,86.98088
TRAIN_0571,0.9893411302583848,-1.6279139423954456,1.2022433959857246,0.916004276468713,-0.3153861529287415,-1.7176889332520198,0.4785474786622609,-0.1090739610230486,0.5886011309815803,0.35783698615525,0.0449281261759546,86.445984
TRAIN_0572,0.9899730895865672,-1.735615241804134,1.2113176564443062,0.9389925952548958,-0.3147669062917341,-1.7237216336990313,0.4788471107426975,-0.1098028080457713,0.5900114349755187,0.3574682407967051,0.0444491065596418,85.848816
TRAIN_0573,0.9961178253981844,-1.754446808659399,1.2163547262122525,0.9446701554525808,-0.3096231049300769,-1.7230404320116934,0.478867674900212,-0.1086161412708926,0.5917938706885977,0.3529727598600145,0.045226098471228,85.048168
TRAIN_0574,0.9731897043198824,-1.5876753028703423,1.2055816060403817,0.915168534472783,-0.3195462574032925,-1.7184627032763868,0.4779851712843604,-0.1059651683553258,0.5938630128879329,0.3544052902130659,0.0440990452693381,83.75037999999999
TRAIN_0575,1.0184151226024103,-1.765863974261524,1.2264915741733442,0.9262797613620544,-0.3135509616013469,-1.721975431212821,0.4803788131737816,-0.1044152656152621,0.5894347250922028,0.3549304254796311,0.0451157525055673,82.8853
TRAIN_0576,0.9567772167273044,-1.5851691662587644,1.2100610339590978,0.9270561089590774,-0.3167470259947633,-1.7226307761645177,0.4754841974321236,-0.1077501499183261,0.5895567591393913,0.3568684110365465,0.0453596839137934,85.70696000000001
TRAIN_0577,0.9893194987298314,-1.7295726442116162,1.2290187271601745,0.9205628950721982,-0.3091099527518452,-1.7154591892473567,0.4751020235069294,-0.1131604492241796,0.5939722563873158,0.3546487450626541,0.0442513075064265,90.64128
TRAIN_0578,0.988867149209365,-1.6552434115786228,1.2243178023386505,0.958981174163584,-0.3217406463986991,-1.7173975934797072,0.4765916296278711,-0.111369174886718,0.5889527653736422,0.3562996281431685,0.0452998230452822,85.116706
TRAIN_0579,0.9735375486937716,-1.7211167744502522,1.2201854207722824,0.9285469542927248,-0.3107549723998222,-1.7200229819943256,0.4801608160217369,-0.1138959772069548,0.5869493904985994,0.3534148614861508,0.0445226964075607,85.40263999999999
TRAIN_0580,0.9935926188886396,-1.6885131104703832,1.2228147981076989,0.9286940313912224,-0.322486453793998,-1.7178004981022823,0.4814530694209425,-0.1103244839420183,0.5884377061247434,0.3537931591585981,0.0460431507915156,85.45129399999999
TRAIN_0581,0.9864843118490332,-1.7081302119077777,1.219019096885385,0.944249174145992,-0.3134027133017029,-1.7234171278559822,0.48347129955675,-0.1089530994225674,0.5886966627435049,0.3530038738953019,0.0443790024382622,86.180274
TRAIN_0582,0.9564582922714436,-1.669700962155469,1.227081608824482,0.9180619138703824,-0.3091137068868845,-1.7210911417094266,0.4757908693302319,-0.1061031264787824,0.5918341438254793,0.3575913854071562,0.044812419002543,86.89622
TRAIN_0583,1.007016219911053,-1.7667677060346207,1.2237136273734992,0.9153523101329178,-0.321215649489584,-1.7245363086779977,0.482385751131144,-0.1130968954650083,0.5935864972427575,0.3509889782668331,0.0448356000181538,84.446868
TRAIN_0584,0.9646881146736552,-1.748930469561038,1.219146605264914,0.9341079081053622,-0.3087648729613934,-1.7208122825285082,0.4764770208074309,-0.1127986337880282,0.5894135016003245,0.3572772304118989,0.0442854660388957,85.547486
TRAIN_0585,0.9788140715913208,-1.6809746245132098,1.2044890076534005,0.9446330720056332,-0.3177895989393447,-1.7193066018985443,0.4815358220275025,-0.1149838438317168,0.5906617304678736,0.3555304375600659,0.0449356167594225,85.044708
TRAIN_0586,0.9753673905323832,-1.7500408610596254,1.2200720528695144,0.9265978202611184,-0.3161998448816774,-1.7223446073097537,0.4822688453577898,-0.1154621555254194,0.5877282000263871,0.3544467524799675,0.0466252241736748,87.83442
TRAIN_0587,0.9862994901536376,-1.7397061694184386,1.206698709087241,0.950592871429451,-0.3126217663529159,-1.723066195805376,0.4810583081434816,-0.1104068347460044,0.5940340377003293,0.3540920752334238,0.0446618183414448,86.243566
TRAIN_0588,1.0111975939746365,-1.7718421092858712,1.2152697980333835,0.9430381968235468,-0.3218136801925694,-1.7208324894164977,0.4774015374715915,-0.1104641099747261,0.5874134918546443,0.3565349787570588,0.0463456670562818,86.98837999999999
TRAIN_0589,0.9903182761993344,-1.7144193601364837,1.2312791941348924,0.9473520999692352,-0.3097107472812738,-1.7162999227605082,0.476991014311418,-0.1115733693094816,0.59317173742469,0.3510066100160992,0.0441424305093856,88.07439000000001
TRAIN_0590,0.951526227373278,-1.607184306736665,1.2017821782704796,0.9479638986236146,-0.3172509435946051,-1.7172235404220515,0.4831046029244273,-0.1151335633218148,0.5887819663285704,0.3529277611123536,0.0458713441169479,85.19252
TRAIN_0591,0.9601900872305584,-1.6064864470705484,1.2261079963584072,0.9485692211986676,-0.3170033806413414,-1.718870337382236,0.4823540824429363,-0.1143658702637008,0.5917804080531917,0.3554462558075741,0.0468213718874708,85.10444
TRAIN_0592,0.9933261878998958,-1.6940730089534672,1.229825807047236,0.9202200614406636,-0.3085830140386215,-1.7174117084258644,0.4828205917482767,-0.1088031235384246,0.5943212196048224,0.3558307217992624,0.0454718182924727,90.76140799999999
TRAIN_0593,1.0117141499419098,-1.7141532602505816,1.2154817567775271,0.9072390335853892,-0.3144428127354497,-1.7178709675649464,0.4810992364189844,-0.1069814197072649,0.5899554989229367,0.3532614375294868,0.0456325570749085,84.062774
TRAIN_0594,0.9798595982959658,-1.7276249655874198,1.2151526657264025,0.9079576923806963,-0.3134539645506143,-1.7222344622442278,0.4824272348464249,-0.1144837627371401,0.5893879069680515,0.351520429846231,0.0460623595766293,88.84293199999999
TRAIN_0595,1.002697806004924,-1.6461511693855322,1.2312368530965372,0.958115433451492,-0.3065146824485195,-1.7242773757322838,0.4822272003031262,-0.1113660910478945,0.5911369450370284,0.3524326741933578,0.0461890571393341,89.032868
TRAIN_0596,1.0198147007025868,-1.744467387010715,1.210505141750602,0.9568207519801808,-0.3171934405134436,-1.722789493317644,0.4765811545428374,-0.1079954885493106,0.5879609743179038,0.354599047527004,0.0467183137582377,85.73438
TRAIN_0597,0.998339867162387,-1.604552693383856,1.2249626454708116,0.9085394514742648,-0.311877579113922,-1.7203191505082356,0.4832726143302098,-0.1134571349194033,0.592568001755325,0.3536656068434951,0.0469892552907186,86.639624
TRAIN_0598,0.9855905049808472,-1.651250206075565,1.2242969325053856,0.9586064943410936,-0.3148309576594424,-1.7234474090231022,0.4771971632754914,-0.1070940157737622,0.5911489111027234,0.3509942585977819,0.0455509704838042,86.40746
TRAIN_0599,1.017723987073371,-1.6316898316978503,1.204637655193454,0.9487299527565354,-0.3096499111429818,-1.7177245832496904,0.481420182735425,-0.1068264153611013,0.5920791485082261,0.3532309690866868,0.0449948904490981,90.82712000000001
TRAIN_0600,1.008347318285956,-1.6312623399219277,1.2059097701784698,0.9288062031668658,-0.3104835225857932,-1.722495656156956,0.4812162167301817,-0.1149634228637759,0.587343265430282,0.3562789284934304,0.0472165259502835,86.19339599999999
TRAIN_0601,0.9718044062600916,-1.7502978137524654,1.2157971885273464,0.9130675484030132,-0.3181124657263789,-1.724337677237466,0.4742502592462809,-0.1149814086723889,0.5881180651034422,0.351478700581403,0.0446207724617553,86.76969
TRAIN_0602,0.9741884684342946,-1.5960073509642925,1.2122169490966137,0.948311072746337,-0.3144770312262896,-1.7245059003562833,0.4800112169138509,-0.1065223325767195,0.5903994346221312,0.3514578672815223,0.0449565997690279,88.731196
TRAIN_0603,0.998252012220414,-1.727479291135562,1.2121007264460872,0.9447787277916432,-0.3172722621057254,-1.7234409128999588,0.4832157135584479,-0.1094592022113412,0.5895341889697311,0.3507472809396858,0.0466563141359381,85.33941999999999
TRAIN_0604,1.0069152418171152,-1.7199141040906745,1.2176168673032612,0.9074908670467874,-0.313902396930772,-1.7188915505263314,0.4740189037202228,-0.1109126799806718,0.5878297291023712,0.3497721997620974,0.0451244822984125,89.11867
TRAIN_0605,0.9516150629353411,-1.6199469833269198,1.2118775973210985,0.941264119165844,-0.3072680296855746,-1.7196795863621743,0.4754523989593323,-0.1140562619980795,0.5938428473421623,0.3517890828972069,0.0460341791592921,84.221412
TRAIN_0606,0.954819551034084,-1.787975849749051,1.2134660165879014,0.9124638459846666,-0.3137305592404838,-1.7240425905895749,0.4764151842420649,-0.105134321921323,0.5942305144365384,0.3497229425928128,0.0455059151128173,87.50784
TRAIN_0607,0.9906846213344648,-1.7341375037583695,1.2238636409071595,0.952307179099221,-0.3206533859245913,-1.7244313059745182,0.4810474793861231,-0.1149247668729063,0.5917648620714141,0.3501647343707513,0.0453963235712916,86.360804
TRAIN_0608,0.9613063697198296,-1.737959442281583,1.2067487015958311,0.9463269694737784,-0.3159874832376096,-1.7230645303870658,0.4741275284393256,-0.1105862681557405,0.5928096335460282,0.350933258251145,0.0469149715404852,86.387072
TRAIN_0609,0.9872097388237524,-1.662869571551274,1.2045261121231892,0.956711742218624,-0.3115332097155355,-1.7205775257713931,0.4827849410105946,-0.1066785865614415,0.5899743729709849,0.3512755298271476,0.0452578968378406,84.20908
TRAIN_0610,0.961008253961906,-1.7139475050637636,1.2287173379136875,0.903767084300196,-0.3173109958507519,-1.7183789188497596,0.4750449683435597,-0.1156946592484518,0.5912201361303671,0.3531919977274501,0.0478212525808067,85.728992
TRAIN_0611,1.0053352797612625,-1.6948256879319126,1.2240290910904532,0.9059355987897012,-0.3185480091580143,-1.7227469259016115,0.4762787655341419,-0.1145224507279018,0.592735173511265,0.3514079948710089,0.0470664358758334,89.29522
TRAIN_0612,0.9984322244256753,-1.7228588405010077,1.2109464969122925,0.9109163826117184,-0.3188240233261422,-1.7213625609979453,0.4738917661310941,-0.1141554463050156,0.5899113919641095,0.3506091040157031,0.0474576823583046,91.62174
TRAIN_0613,0.9762963098025004,-1.6639955110029725,1.2192717728528542,0.9061055642093662,-0.3080605348248249,-1.7204081772850817,0.4763395076818805,-0.1083930461961831,0.5909721101521552,0.3556878007712442,0.0454679153886809,84.816412
TRAIN_0614,0.954980505956602,-1.677654537957581,1.2200814755855158,0.9582061786278702,-0.3163497458086812,-1.725669535307773,0.4765058207659227,-0.1142848478047783,0.5937187597314553,0.351656017893112,0.0468526951448244,86.838788
TRAIN_0615,0.9964437674909018,-1.690160420598385,1.2084058960997832,0.90390773164111,-0.305128225917595,-1.7271402623717482,0.4758568006520661,-0.1075668644048206,0.589307701503123,0.353741204828106,0.0461136390720629,83.71991
TRAIN_0616,0.9939485663856512,-1.6409242158803985,1.2299262682513397,0.909370648082336,-0.3178437990533753,-1.7191227498529824,0.4809514385390995,-0.1123435377656531,0.5929951759354775,0.353396897352737,0.0459548646108362,85.1111
TRAIN_0617,1.00857652652133,-1.7913493350038792,1.204725049035737,0.95589870130697,-0.3072635798704707,-1.720348802920393,0.4812828995654209,-0.1126951399608443,0.5907339224636701,0.3511935139434122,0.0459617681116813,85.427026
TRAIN_0618,0.9777202021368362,-1.7529062575663286,1.230843117720181,0.9103221553317696,-0.311761841137649,-1.725177882548094,0.4789578975365785,-0.1121821914369853,0.5911974594170354,0.3519943121534304,0.0456802918215986,85.66926
TRAIN_0619,1.0156081232988203,-1.774128447557364,1.2081204943408752,0.944385413254962,-0.3188164692136579,-1.7209459899298856,0.4746507549272383,-0.1116284650058115,0.5886417680976999,0.3508750498954234,0.0471451885216121,85.70574400000001
TRAIN_0620,0.9794800956100096,-1.6487377440836508,1.2119643301043084,0.9325325763928184,-0.3050273151389607,-1.7260736125730944,0.4769990560687441,-0.1121491773883128,0.5911870681140594,0.3555516362430193,0.0460442338222218,85.31397
TRAIN_0621,1.0055825661519413,-1.6920034829659891,1.2233934683489758,0.9268240778375362,-0.309609303559846,-1.723188413018745,0.4818280029392218,-0.1144617646402169,0.592861722119407,0.3521269787610174,0.0482496386340791,87.38784000000001
TRAIN_0622,0.9757773511148208,-1.7162297926121588,1.2272341227585382,0.9135341930808262,-0.3129517414488119,-1.720490318988083,0.4802048260955083,-0.107799072542632,0.5895765035810387,0.3509674489383992,0.047122876031863,86.04406
TRAIN_0623,0.9554202589558348,-1.7990210739113957,1.2133646254199586,0.9120230401981846,-0.3173634044077288,-1.728919909984049,0.4817770134648043,-0.1082897208518526,0.589704212583771,0.3494876852921017,0.0463514192928848,85.908264
TRAIN_0624,1.016174890282409,-1.725371337641494,1.2136133250606558,0.9043937769343132,-0.3159514187697335,-1.726728885784894,0.4770557944248922,-0.1072849712707575,0.5880971752775032,0.3504638058799117,0.0470005905027508,84.896052
TRAIN_0625,1.0108305040003165,-1.7255263060784574,1.2189692056365693,0.956639552684026,-0.3148122176698571,-1.723079409868619,0.476165902950135,-0.1112591799687079,0.5921272403128245,0.3505107204574815,0.0458422052006306,86.464264
TRAIN_0626,1.0223329967141084,-1.672455856699319,1.2163095077940749,0.9367963184934756,-0.3128776047311947,-1.720718278555051,0.4770799426035515,-0.114640688209734,0.590055744796884,0.3554580258899028,0.0470775814534115,84.34992600000001
TRAIN_0627,0.9723417313947582,-1.77398936831534,1.2178388650975387,0.9209207984069993,-0.3183207911064062,-1.728243501486549,0.4794175915760239,-0.1099735261762495,0.5933431116720457,0.3516617629421789,0.0459928319338702,83.84277399999999
TRAIN_0628,1.0133477762383278,-1.785717204517248,1.230286490838029,0.9329908435640782,-0.3084018947035858,-1.7244698542224144,0.4818208023392629,-0.1105524028411594,0.5923630400895807,0.3551822927155787,0.0475122062100552,85.999994
TRAIN_0629,0.9658875515777432,-1.700139395682426,1.2083176634435482,0.9360977018154686,-0.3071961639576884,-1.7230706353982743,0.4804067344937658,-0.1061263743419711,0.589275945447187,0.3519748587350531,0.0481353462518122,85.376594
TRAIN_0630,1.007267716973688,-1.620167129682308,1.2096707236941986,0.9162458139435504,-0.3144349738291668,-1.728913304500208,0.4817669966133305,-0.1094816467290222,0.5913321388072738,0.3517426097963537,0.0474523619022998,86.692968
TRAIN_0631,1.0099328289840874,-1.743867520796506,1.2080499554543132,0.918655184614696,-0.3073324557578476,-1.728293919009812,0.4753642225192066,-0.1164105660596241,0.5942407730100089,0.3533523496552929,0.0476858453068697,86.190966
TRAIN_0632,0.9617015105529156,-1.6657296546847848,1.22999783535976,0.9442989453403996,-0.3070612416126217,-1.7213771456674942,0.4796221399590767,-0.1144521491936851,0.5887634307464998,0.3505772788188535,0.0467615168275672,85.929664
TRAIN_0633,0.9778028029045086,-1.6785897731681252,1.2218844603601822,0.9355646362775886,-0.3069812327226913,-1.7228277987215772,0.4754331627878106,-0.1164573021502045,0.5935348020152772,0.3517688052400554,0.0469198197668818,88.99798
TRAIN_0634,0.9952758523745172,-1.7811810422131589,1.213504179829324,0.9261721743848128,-0.3107813010194389,-1.7268806443903957,0.4756777672703812,-0.108425878661537,0.59225694852879,0.3520303223940231,0.0464840597759266,85.189686
TRAIN_0635,0.9553004986734148,-1.742259740081192,1.2056858150486889,0.9537917149025704,-0.3113210460249968,-1.7240986979036363,0.4804558968781023,-0.1153642099327979,0.5937812594593277,0.35046665661972,0.0486770392498966,84.35366
TRAIN_0636,0.9621024282930668,-1.6653553624311304,1.2184325582850202,0.9166148274609186,-0.3133729595153535,-1.7290920954154667,0.4753806532250361,-0.1144461348261574,0.5922473334844114,0.3485216164732582,0.048435784870323,85.42102
TRAIN_0637,1.0146465693513638,-1.6341894163116006,1.2303666463863203,0.912710660060106,-0.3171967357161624,-1.7250793679644771,0.4793810660441846,-0.1153266456590727,0.5912589541447751,0.3538472139426409,0.0463897088408604,84.92386400000001
TRAIN_0638,0.9756065656817512,-1.6679703438964375,1.20800481086212,0.9516588980565438,-0.3095434129363022,-1.7286126803895396,0.4820392495937195,-0.1070968411630231,0.5906905733209461,0.3515735218330764,0.0476194845401781,84.888806
TRAIN_0639,0.999306465071913,-1.700000277667968,1.2120632988118665,0.9334744960211742,-0.313146725959229,-1.7239258582526211,0.4745857139434347,-0.1129601097632485,0.5941005845134752,0.3507471003140276,0.0475973426828722,85.223254
TRAIN_0640,0.9719113588549404,-1.6399467463342865,1.2145091221956188,0.9223827833535304,-0.3154466717864414,-1.7228472727604784,0.481199321337444,-0.1163380082044562,0.5887688237442694,0.3511068364595867,0.046923670136533,87.98052
TRAIN_0641,0.9950285335075932,-1.755827598510291,1.2259284755327249,0.9521562723618228,-0.3133237054458048,-1.7293479716074285,0.4777700034762547,-0.1100432965320305,0.589397357891099,0.3547811820797763,0.0476674726797296,87.952674
TRAIN_0642,1.0126673407533855,-1.641063334218464,1.228595342680026,0.909096355290001,-0.3113614214672903,-1.7254818612885814,0.4754567153194008,-0.108083149246261,0.5900865115962091,0.3540684207022675,0.0481168324703734,86.624634
TRAIN_0643,0.9709663256346528,-1.64328726935234,1.225622265729308,0.9505183550221212,-0.3080829690270238,-1.7275062561422498,0.4730468614200375,-0.1118006940985425,0.5889379718617073,0.3523009966376054,0.04689906238952,84.89054
TRAIN_0644,0.9544985884684551,-1.6920748493238804,1.2152072934723908,0.952605647061574,-0.3045270300522467,-1.7231547082325895,0.4759907345797123,-0.1170736726319841,0.5900152642114946,0.3491096104125022,0.0472537602805753,86.134614
TRAIN_0645,0.9970890043488246,-1.6977554636776824,1.2129876704070413,0.932831610999284,-0.3113227217527343,-1.7303891056966707,0.4740498473187982,-0.1081701034824041,0.588542219736917,0.3538837440938244,0.049264540729011,89.83953199999999
TRAIN_0646,0.9599475060044256,-1.632544731680657,1.2137234254236065,0.9562005244381874,-0.3155837166808547,-1.721779856792994,0.4819163414027713,-0.1138797570829148,0.590126412496117,0.3485770257090255,0.048043953291101,89.60996
